Name,Event Name,Date,Time,Level,Race Id,Athlete's Club,Entry Club,Place,Seat No.,Seat,Status,Adj. Time
"Knights, Harry",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Imperial Coll,Imperial Coll,2,8,Stroke,Finished,6:21.367
"James, Sophie",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,0,Coxswain,Finished,6:25.279
"Smerklo, Lloyd",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,1,Bow,Finished,6:25.279
"Sadler, James",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,2,2,Finished,6:25.279
"Crabb, Edward",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,3,3,Finished,6:25.279
"Driver, James",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,4,4,Finished,6:25.279
"Valentine, Max",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,5,5,Finished,6:25.279
"Brice, Sebastian",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,6,6,Finished,6:25.279
"Hill, Joseph",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,7,7,Finished,6:25.279
"McGoldrick, Conor",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bath Univ,Bath Univ,3,8,Stroke,Finished,6:25.279
"Hardy, Alicia",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,0,Coxswain,Finished,6:26.621
"Heath, Louis",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,1,Bow,Finished,6:26.621
"Baker, Charlie",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,2,2,Finished,6:26.621
"Knight, Alasdair",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,3,3,Finished,6:26.621
"Watkinson, Tom",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,4,4,Finished,6:26.621
"Gray, Morgan",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,5,5,Finished,6:26.621
"Smith, Marcus",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,6,6,Finished,6:26.621
"Smith, Arthur",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,7,7,Finished,6:26.621
"Cox, Carl",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Bristol Univ,Bristol Univ,4,8,Stroke,Finished,6:26.621
"Whitchurch, Daisy",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,0,Coxswain,Finished,6:27.695
"Buchanan, Felix",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,1,Bow,Finished,6:27.695
"Waite, Lewis",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,2,2,Finished,6:27.695
"Godfrey, Alex",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,3,3,Finished,6:27.695
"Ben-Romdhane, Amir",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,4,4,Finished,6:27.695
"Hentschel, Manuel",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,5,5,Finished,6:27.695
"Fedeli, Carlo",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,6,6,Finished,6:27.695
"Fachada, Tiago",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,7,7,Finished,6:27.695
"Abercrombie, Alfred",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Warwick Univ,Warwick Univ,5,8,Stroke,Finished,6:27.695
"Fitzpatrick, Emma",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,0,Coxswain,Finished,6:28.117
"Garraway, Nicholas",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,1,Bow,Finished,6:28.117
"Dennis, James",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,2,2,Finished,6:28.117
"Davenport, Sam",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,3,3,Finished,6:28.117
"Webb, George",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,4,4,Finished,6:28.117
"O'Malley, Dominic",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,5,5,Finished,6:28.117
"Woolley, Christopher",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,6,6,Finished,6:28.117
"Blenkharn, Christopher",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,7,7,Finished,6:28.117
"Smallman, Harry",University/College 8+,6/17/2017,5:30 PM,Final,FINAL B,Cardiff Univ BC,Cardiff Univ BC,6,8,Stroke,Finished,6:28.117
"Hyatt, Laura",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,0,Coxswain,Finished,6:08.512
"Anderson, Jacob",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,1,Bow,Finished,6:08.512
"Eames, Ben",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,2,2,Finished,6:08.512
"Elliott, Jasper",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,3,3,Finished,6:08.512
"Smith, Connor",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,4,4,Finished,6:08.512
"Jones, Matthew",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,5,5,Finished,6:08.512
"Rhodes, Jack",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,6,6,Finished,6:08.512
"Johnston, Charlie",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,7,7,Finished,6:08.512
"Pepermans, Jordan",University/College 8+,6/17/2017,5:35 PM,Final,Final,Oxford Brookes Univ,Oxford Brookes Univ,1,8,Stroke,Finished,6:08.512
"Jardine, Emily",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,0,Coxswain,Finished,6:10.422
"Trewin Marshall, Calder",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,1,Bow,Finished,6:10.422
"Asher, Harris",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,2,2,Finished,6:10.422
"Norman, Jacob",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,3,3,Finished,6:10.422
"Pilkington, Monty",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,4,4,Finished,6:10.422
"Hosie, Stuart",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,5,5,Finished,6:10.422
"Newby, Jack",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,6,6,Finished,6:10.422
"Nesom, Philip",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,7,7,Finished,6:10.422
"Williams, Adam",University/College 8+,6/17/2017,5:35 PM,Final,Final,York Univ,York Univ,2,8,Stroke,Finished,6:10.422
"Baillache, Daniel",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,0,Coxswain,Finished,6:12.616
"Jones, Henry",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,1,Bow,Finished,6:12.616
"Parker, Charlie",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,2,2,Finished,6:12.616
"Horsford, Matthew",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,3,3,Finished,6:12.616
"Moore, Matthew",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,4,4,Finished,6:12.616
"Pickford, Ben",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,5,5,Finished,6:12.616
"Lewis, Marcus",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,6,6,Finished,6:12.616
"England, William",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,7,7,Finished,6:12.616
"Bowles, Thomas",University/College 8+,6/17/2017,5:35 PM,Final,Final,Bath Univ,Bath Univ,3,8,Stroke,Finished,6:12.616
"Stephenson, David",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,0,Coxswain,Finished,6:15.103
"Derry, Richard",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,1,Bow,Finished,6:15.103
"Nelson, George",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,2,2,Finished,6:15.103
"Waller, James",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,3,3,Finished,6:15.103
"Robins, Peter",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,4,4,Finished,6:15.103
"Strawson, Freddie",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,5,5,Finished,6:15.103
"Britton, Robert",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,6,6,Finished,6:15.103
"Storey, Hugo",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,7,7,Finished,6:15.103
"Wheatley, Henry",University/College 8+,6/17/2017,5:35 PM,Final,Final,Newcastle Univ,Newcastle Univ,4,8,Stroke,Finished,6:15.103
"Davie, Alexander",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,0,Coxswain,Finished,6:18.032
"Wang, Robin",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,1,Bow,Finished,6:18.032
"Rogers, Lewis",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,2,2,Finished,6:18.032
"Shkanov, Yaroslav",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,3,3,Finished,6:18.032
"Trockels, Amaury",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,4,4,Finished,6:18.032
"Flannery, Anthony",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,5,5,Finished,6:18.032
"Hughes, Morgan",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,6,6,Finished,6:18.032
"Younes Ibrahim, Abdel",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,7,7,Finished,6:18.032
"Temple, James",University/College 8+,6/17/2017,5:35 PM,Final,Final,United Hospitals Boat Club,United Hospitals Boat Club,5,8,Stroke,Finished,6:18.032
"Elliott, Joe",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,0,Coxswain,Finished,6:19.160
"Donington, Callum",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,1,Bow,Finished,6:19.160
"Beagles, James",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,2,2,Finished,6:19.160
"Swain, Adam",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,3,3,Finished,6:19.160
"Maryon, Edd",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,4,4,Finished,6:19.160
"Shakespeare, Yiana",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,5,5,Finished,6:19.160
"Woolford, Guy",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,6,6,Finished,6:19.160
"Geller, Samuel",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,7,7,Finished,6:19.160
"Stracey, Edward",University/College 8+,6/17/2017,5:35 PM,Final,Final,Nott M Trent Univ,Nott M Trent Univ,6,8,Stroke,Finished,6:19.160
"Wing, Rossana",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,0,Coxswain,Finished,6:19.535
"Powell, Rhys",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,1,Bow,Finished,6:19.535
"Richards, Thomas",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,2,2,Finished,6:19.535
"Shaw, James",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,3,3,Finished,6:19.535
"Bladen, Matthew",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,4,4,Finished,6:19.535
"Manton, James",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,5,5,Finished,6:19.535
"Adams, John",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,6,6,Finished,6:19.535
"Shegog, Fergus",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,7,7,Finished,6:19.535
"Marcus, Jack",University/College 8+,6/17/2017,5:35 PM,Final,Final,Exeter Univ,Exeter Univ,7,8,Stroke,Finished,6:19.535
"Moore, Harry",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,0,Coxswain,Finished,7:15.073
"Alford, Orlando",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,1,Bow,Finished,7:15.073
"Brown, Hector",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,2,2,Finished,7:15.073
"Donald, Archie",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,3,3,Finished,7:15.073
"Chetwode, Philip",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,4,4,Finished,7:15.073
"Stinton, Alec",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,5,5,Finished,7:15.073
"Zhang, Ben",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,6,6,Finished,7:15.073
"Barton, Ben",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,7,7,Finished,7:15.073
"Lam, Justin",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Radley College,Radley College,1,8,Stroke,Finished,7:15.073
"Kelly, Toby",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,0,Coxswain,Finished,7:17.947
"Keary, Cameron",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,1,Bow,Finished,7:17.947
"Maffi, Gianluca",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,2,2,Finished,7:17.947
"Hewitt, Lola",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,3,3,Finished,7:17.947
"Nigrelli, Salvatore",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,4,4,Finished,7:17.947
"Bull, Sebastian",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,5,5,Finished,7:17.947
"Goldfinch, Archie",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,6,6,Finished,7:17.947
"Suphi, Kaan",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,7,7,Finished,7:17.947
"Fleming, Max",J14 8x+,6/17/2017,5:40 PM,Final,FINAL B,Walton RC,Walton RC,2,8,Stroke,Finished,7:17.947
"Tinsley-Roy, Xavier",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,0,Coxswain,Finished,6:37.738
"Patient, Eliot",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,1,Bow,Finished,6:37.738
"Lyon, Jasper",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,2,2,Finished,6:37.738
"Schomberg, Samuel",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,3,3,Finished,6:37.738
"Shephard, Tom",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,4,4,Finished,6:37.738
"McLoughlin, Will",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,5,5,Finished,6:37.738
"Morrow, Matthew",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,6,6,Finished,6:37.738
"Breadmore, Joshua",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,7,7,Finished,6:37.738
"Bradley, James",J14 8x+,6/17/2017,5:45 PM,Final,Final,Hampton Sch BC,Hampton Sch BC,1,8,Stroke,Finished,6:37.738
"Parish, Jasper",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,0,Coxswain,Finished,6:38.863
"Kaprielian, Thomas",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,1,Bow,Finished,6:38.863
"Skoulding, Tom",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,2,2,Finished,6:38.863
"Gillard, Max",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,3,3,Finished,6:38.863
"Crenian, Thomas",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,4,4,Finished,6:38.863
"Ackrim, Rehan",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,5,5,Finished,6:38.863
"Kwok, Felix",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,6,6,Finished,6:38.863
"Galay, Deni",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,7,7,Finished,6:38.863
"Middleton, Joseph",J14 8x+,6/17/2017,5:45 PM,Final,Final,St Pauls Sch BC,St Pauls Sch BC,2,8,Stroke,Finished,6:38.863
"Upton, Fraser",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,0,Coxswain,Finished,6:52.035
"Lawson, Adam",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,1,Bow,Finished,6:52.035
"Pilbrow, Oliver",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,2,2,Finished,6:52.035
"Jacobs, Fraser",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,3,3,Finished,6:52.035
"Howe, Fergus",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,4,4,Finished,6:52.035
"King, Matthew",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,5,5,Finished,6:52.035
"Willcock, Joseph",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,6,6,Finished,6:52.035
"Nathu, Kiran",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,7,7,Finished,6:52.035
"Baines, Niall",J14 8x+,6/17/2017,5:45 PM,Final,Final,Windsor Boys Sch,Windsor Boys Sch,3,8,Stroke,Finished,6:52.035
"Sweetnam, Alexander",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,0,Coxswain,Finished,6:54.995
"Ekins, Johnny",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,1,Bow,Finished,6:54.995
"Giuseppetti, Clem",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,2,2,Finished,6:54.995
"Trasler, Finlay",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,3,3,Finished,6:54.995
"Morgan, Charlie",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,4,4,Finished,6:54.995
"Dreyer, Bert",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,5,5,Finished,6:54.995
"Rooth, Charles",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,6,6,Finished,6:54.995
"Halford-Harrison, Rupert",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,7,7,Finished,6:54.995
"Wheeler, Tom",J14 8x+,6/17/2017,5:45 PM,Final,Final,Radley College,Radley College,4,8,Stroke,Finished,6:54.995
"Battalgazi, Arda",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,0,Coxswain,Finished,6:59.282
"Fulford, Wilder",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,1,Bow,Finished,6:59.282
"Li, Oliver",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,2,2,Finished,6:59.282
"Tomasi, Nirav",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,3,3,Finished,6:59.282
"Chen, William",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,4,4,Finished,6:59.282
"De Mol Van Otterloo, Willem",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,5,5,Finished,6:59.282
"Sahani, Adrian",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,6,6,Finished,6:59.282
"Cartisser, Charles",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,7,7,Finished,6:59.282
"Bingham, Herbie",J14 8x+,6/17/2017,5:45 PM,Final,Final,Westminster Sch,Westminster Sch,5,8,Stroke,Finished,6:59.282
"Sibley, Oliver",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,0,Coxswain,Finished,7:12.546
"Baker, James",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,1,Bow,Finished,7:12.546
"James, Henry",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,2,2,Finished,7:12.546
"Kirby, Jack",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,3,3,Finished,7:12.546
"Nolan, Archie",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,4,4,Finished,7:12.546
"Chitre, Advik",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,5,5,Finished,7:12.546
"Gray, Callum",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,6,6,Finished,7:12.546
"Hulbert, Charlie",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,7,7,Finished,7:12.546
"Parsons, Rowan",J14 8x+,6/17/2017,5:45 PM,Final,Final,Norwich Sch,Norwich Sch,6,8,Stroke,Finished,7:12.546
"Matthews, Sebastian",Championship 2-,6/17/2017,5:50 PM,Final,Final,Norwich RC,Norwich RC,1,1,Bow,Finished,7:06.233
"Johnston, Dan",Championship 2-,6/17/2017,5:50 PM,Final,Final,Norwich RC,Norwich RC,1,2,Stroke,Finished,7:06.233
"Dickinson, James",Championship 2-,6/17/2017,5:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,2,1,Bow,Finished,7:08.143
"Mearing-Smith, Mark",Championship 2-,6/17/2017,5:50 PM,Final,Final,Auriol Kensington,Auriol Kensington,2,2,Stroke,Finished,7:08.143
"Davies, Robert",Championship 2-,6/17/2017,5:50 PM,Final,Final,Llandaff RC,Llandaff RC,3,1,Bow,Finished,7:16.616
"Davies, John",Championship 2-,6/17/2017,5:50 PM,Final,Final,Llandaff RC,Llandaff RC,3,2,Stroke,Finished,7:16.616
"Brown, Dom",Championship 2-,6/17/2017,5:50 PM,Final,Final,Shiplake Coll,Shiplake Coll,4,1,Bow,Finished,7:20.622
"Brown, Marcus",Championship 2-,6/17/2017,5:50 PM,Final,Final,Shiplake Coll,Shiplake Coll,4,2,Stroke,Finished,7:20.622
"Rae Smith, Edward",Championship 2-,6/17/2017,5:50 PM,Final,Final,Radley College,Radley College,5,1,Bow,Finished,7:23.326
"Metcalf, Theo",Championship 2-,6/17/2017,5:50 PM,Final,Final,Radley College,Radley College,5,2,Stroke,Finished,7:23.326
"Gowing, Jack",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Star Club,Star Club,0,1,Bow,DNS,
"Molloy, Harry",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Star Club,Star Club,0,2,2,DNS,
"Callow, Christopher",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Star Club,Star Club,0,3,3,DNS,
"Rubens, Joseph",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Star Club,Star Club,0,4,Stroke,DNS,
"Durham, Michael",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Marlow RC,Marlow RC,1,1,Bow,Finished,6:49.154
"Poynton, Oliver",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Marlow RC,Marlow RC,1,2,2,Finished,6:49.154
"Gurney, Adrian",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Marlow RC,Marlow RC,1,3,3,Finished,6:49.154
"Farr, Graham",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Marlow RC,Marlow RC,1,4,Stroke,Finished,6:49.154
"Gearing, Rory",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Radley College,Radley College,2,1,Bow,Finished,6:52.568
"Taylor, Henry",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Radley College,Radley College,2,2,2,Finished,6:52.568
"Rawlinson, Felix",Tier 2 4-,6/17/2017,6:00 PM,Final,FINAL E,Radley College,Radley College,2,3,3,Finished,6:52.568
